date,virginia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,virginia flu,what is flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2011-19,1.06423,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,18.0,0.0,0.0,35.0,9.0,3.0,3.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,93.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,31.0,20.0,10.0,5.0,0.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,56.0,1.1395
2011-20,1.1395,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,18.0,0.0,0.0,35.0,9.0,3.0,3.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,93.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,31.0,20.0,10.0,5.0,0.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,56.0,0.999368
2011-21,0.999368,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,18.0,0.0,0.0,35.0,9.0,3.0,3.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,93.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,31.0,20.0,10.0,5.0,0.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,56.0,1.01137
2011-22,1.01137,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,18.0,0.0,0.0,35.0,9.0,3.0,3.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,93.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,31.0,20.0,10.0,5.0,0.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,56.0,0.9648329999999999
2011-23,0.9648329999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,17.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,16.0,0.0,12.0,4.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,63.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,13.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,5.0,5.0,56.0,0.911056
2011-24,0.911056,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,17.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,16.0,0.0,12.0,4.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,63.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,13.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,5.0,5.0,56.0,0.82836
2011-25,0.82836,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,17.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,16.0,0.0,12.0,4.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,63.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,13.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,5.0,5.0,56.0,0.8178770000000001
2011-26,0.8178770000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,17.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,16.0,0.0,12.0,4.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,63.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,13.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,5.0,5.0,56.0,0.723917
2011-27,0.723917,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,26.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,45.0,0.629352
2011-28,0.629352,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,26.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,45.0,0.625742
2011-29,0.625742,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,26.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,45.0,0.673763
2011-30,0.673763,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,26.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,45.0,0.560293
2011-31,0.560293,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,26.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,45.0,0.588899
2011-32,0.588899,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,30.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,6.0,36.0,0.0,0.0,7.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,23.0,0.0,0.0,25.0,0.0,9.0,0.0,18.0,62.0,0.0,23.0,0.0,0.0,44.0,0.0,0.0,15.0,0.0,0.0,0.0,65.0,4.0,0.0,8.0,12.0,3.0,10.0,2.0,1.0,0.0,0.0,99.0,14.0,0.0,9.0,19.0,4.0,6.0,0.0,3.0,10.0,5.0,8.0,0.0,13.0,0.0,2.0,0.0,33.0,5.0,14.0,0.0,0.0,18.0,10.0,6.0,4.0,5.0,5.0,0.0,52.0,0.677421
2011-33,0.677421,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,30.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,6.0,36.0,0.0,0.0,7.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,23.0,0.0,0.0,25.0,0.0,9.0,0.0,18.0,62.0,0.0,23.0,0.0,0.0,44.0,0.0,0.0,15.0,0.0,0.0,0.0,65.0,4.0,0.0,8.0,12.0,3.0,10.0,2.0,1.0,0.0,0.0,99.0,14.0,0.0,9.0,19.0,4.0,6.0,0.0,3.0,10.0,5.0,8.0,0.0,13.0,0.0,2.0,0.0,33.0,5.0,14.0,0.0,0.0,18.0,10.0,6.0,4.0,5.0,5.0,0.0,52.0,0.7746930000000001
2011-34,0.7746930000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,30.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,6.0,36.0,0.0,0.0,7.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,23.0,0.0,0.0,25.0,0.0,9.0,0.0,18.0,62.0,0.0,23.0,0.0,0.0,44.0,0.0,0.0,15.0,0.0,0.0,0.0,65.0,4.0,0.0,8.0,12.0,3.0,10.0,2.0,1.0,0.0,0.0,99.0,14.0,0.0,9.0,19.0,4.0,6.0,0.0,3.0,10.0,5.0,8.0,0.0,13.0,0.0,2.0,0.0,33.0,5.0,14.0,0.0,0.0,18.0,10.0,6.0,4.0,5.0,5.0,0.0,52.0,0.723238
2011-35,0.723238,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,30.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,6.0,36.0,0.0,0.0,7.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,23.0,0.0,0.0,25.0,0.0,9.0,0.0,18.0,62.0,0.0,23.0,0.0,0.0,44.0,0.0,0.0,15.0,0.0,0.0,0.0,65.0,4.0,0.0,8.0,12.0,3.0,10.0,2.0,1.0,0.0,0.0,99.0,14.0,0.0,9.0,19.0,4.0,6.0,0.0,3.0,10.0,5.0,8.0,0.0,13.0,0.0,2.0,0.0,33.0,5.0,14.0,0.0,0.0,18.0,10.0,6.0,4.0,5.0,5.0,0.0,52.0,0.800381
2011-36,0.800381,17.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,29.0,14.0,15.0,0.0,0.0,44.0,7.0,1.0,0.0,0.0,11.0,9.0,0.0,11.0,2.0,5.0,28.0,0.0,0.0,10.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,48.0,8.0,0.0,8.0,8.0,8.0,0.0,21.0,46.0,0.0,11.0,0.0,0.0,28.0,14.0,14.0,14.0,0.0,0.0,15.0,31.0,3.0,3.0,10.0,16.0,3.0,19.0,1.0,0.0,0.0,0.0,86.0,13.0,0.0,8.0,21.0,3.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,12.0,0.0,1.0,0.0,60.0,4.0,17.0,22.0,0.0,13.0,11.0,10.0,4.0,9.0,9.0,4.0,60.0,0.9161860000000001
2011-37,0.9161860000000001,17.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,29.0,14.0,15.0,0.0,0.0,44.0,7.0,1.0,0.0,0.0,11.0,9.0,0.0,11.0,2.0,5.0,28.0,0.0,0.0,10.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,48.0,8.0,0.0,8.0,8.0,8.0,0.0,21.0,46.0,0.0,11.0,0.0,0.0,28.0,14.0,14.0,14.0,0.0,0.0,15.0,31.0,3.0,3.0,10.0,16.0,3.0,19.0,1.0,0.0,0.0,0.0,86.0,13.0,0.0,8.0,21.0,3.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,12.0,0.0,1.0,0.0,60.0,4.0,17.0,22.0,0.0,13.0,11.0,10.0,4.0,9.0,9.0,4.0,60.0,1.08084
2011-38,1.08084,17.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,29.0,14.0,15.0,0.0,0.0,44.0,7.0,1.0,0.0,0.0,11.0,9.0,0.0,11.0,2.0,5.0,28.0,0.0,0.0,10.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,48.0,8.0,0.0,8.0,8.0,8.0,0.0,21.0,46.0,0.0,11.0,0.0,0.0,28.0,14.0,14.0,14.0,0.0,0.0,15.0,31.0,3.0,3.0,10.0,16.0,3.0,19.0,1.0,0.0,0.0,0.0,86.0,13.0,0.0,8.0,21.0,3.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,12.0,0.0,1.0,0.0,60.0,4.0,17.0,22.0,0.0,13.0,11.0,10.0,4.0,9.0,9.0,4.0,60.0,1.21326
2011-39,1.21326,17.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,29.0,14.0,15.0,0.0,0.0,44.0,7.0,1.0,0.0,0.0,11.0,9.0,0.0,11.0,2.0,5.0,28.0,0.0,0.0,10.0,0.0,11.0,4.0,30.0,1.0,1.0,1.0,48.0,8.0,0.0,8.0,8.0,8.0,0.0,21.0,46.0,0.0,11.0,0.0,0.0,28.0,14.0,14.0,14.0,0.0,0.0,15.0,31.0,3.0,3.0,10.0,16.0,3.0,19.0,1.0,0.0,0.0,0.0,86.0,13.0,0.0,8.0,21.0,3.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,12.0,0.0,1.0,0.0,60.0,4.0,17.0,22.0,0.0,13.0,11.0,10.0,4.0,9.0,9.0,4.0,60.0,1.2490299999999999
2011-40,1.2490299999999999,13.0,0.0,0.0,0.0,70.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,15.0,0.0,64.0,4.0,1.0,0.0,0.0,7.0,9.0,0.0,6.0,2.0,3.0,29.0,7.0,0.0,14.0,0.0,22.0,7.0,22.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,66.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,16.0,48.0,10.0,3.0,10.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,15.0,22.0,6.0,3.0,0.0,0.0,13.0,5.0,18.0,10.0,5.0,0.0,5.0,0.0,61.0,0.0,9.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,5.0,46.0,1.35433
2011-41,1.35433,13.0,0.0,0.0,0.0,70.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,15.0,0.0,64.0,4.0,1.0,0.0,0.0,7.0,9.0,0.0,6.0,2.0,3.0,29.0,7.0,0.0,14.0,0.0,22.0,7.0,22.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,66.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,16.0,48.0,10.0,3.0,10.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,15.0,22.0,6.0,3.0,0.0,0.0,13.0,5.0,18.0,10.0,5.0,0.0,5.0,0.0,61.0,0.0,9.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,5.0,46.0,1.2825600000000001
2011-42,1.2825600000000001,13.0,0.0,0.0,0.0,70.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,15.0,0.0,64.0,4.0,1.0,0.0,0.0,7.0,9.0,0.0,6.0,2.0,3.0,29.0,7.0,0.0,14.0,0.0,22.0,7.0,22.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,66.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,16.0,48.0,10.0,3.0,10.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,15.0,22.0,6.0,3.0,0.0,0.0,13.0,5.0,18.0,10.0,5.0,0.0,5.0,0.0,61.0,0.0,9.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,5.0,46.0,1.38842
2011-43,1.38842,13.0,0.0,0.0,0.0,70.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,15.0,0.0,64.0,4.0,1.0,0.0,0.0,7.0,9.0,0.0,6.0,2.0,3.0,29.0,7.0,0.0,14.0,0.0,22.0,7.0,22.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,66.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,16.0,48.0,10.0,3.0,10.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,15.0,22.0,6.0,3.0,0.0,0.0,13.0,5.0,18.0,10.0,5.0,0.0,5.0,0.0,61.0,0.0,9.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,5.0,46.0,1.45224
2011-44,1.45224,13.0,0.0,0.0,0.0,70.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,15.0,0.0,64.0,4.0,1.0,0.0,0.0,7.0,9.0,0.0,6.0,2.0,3.0,29.0,7.0,0.0,14.0,0.0,22.0,7.0,22.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,66.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,16.0,48.0,10.0,3.0,10.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,15.0,22.0,6.0,3.0,0.0,0.0,13.0,5.0,18.0,10.0,5.0,0.0,5.0,0.0,61.0,0.0,9.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,5.0,46.0,1.53378
2011-45,1.53378,11.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,7.0,0.0,14.0,0.0,14.0,0.0,56.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,9.0,17.0,0.0,0.0,7.0,3.0,21.0,3.0,9.0,1.0,0.0,1.0,10.0,0.0,0.0,8.0,8.0,8.0,0.0,17.0,41.0,0.0,7.0,0.0,7.0,20.0,27.0,14.0,14.0,0.0,0.0,15.0,53.0,10.0,2.0,10.0,28.0,4.0,3.0,0.0,0.0,0.0,0.0,75.0,14.0,0.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,5.0,7.0,5.0,0.0,1.0,4.0,0.0,59.0,21.0,8.0,8.0,0.0,6.0,6.0,7.0,9.0,4.0,7.0,9.0,59.0,1.5076200000000002
2011-46,1.5076200000000002,11.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,7.0,0.0,14.0,0.0,14.0,0.0,56.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,9.0,17.0,0.0,0.0,7.0,3.0,21.0,3.0,9.0,1.0,0.0,1.0,10.0,0.0,0.0,8.0,8.0,8.0,0.0,17.0,41.0,0.0,7.0,0.0,7.0,20.0,27.0,14.0,14.0,0.0,0.0,15.0,53.0,10.0,2.0,10.0,28.0,4.0,3.0,0.0,0.0,0.0,0.0,75.0,14.0,0.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,5.0,7.0,5.0,0.0,1.0,4.0,0.0,59.0,21.0,8.0,8.0,0.0,6.0,6.0,7.0,9.0,4.0,7.0,9.0,59.0,1.60014
2011-47,1.60014,11.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,7.0,0.0,14.0,0.0,14.0,0.0,56.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,9.0,17.0,0.0,0.0,7.0,3.0,21.0,3.0,9.0,1.0,0.0,1.0,10.0,0.0,0.0,8.0,8.0,8.0,0.0,17.0,41.0,0.0,7.0,0.0,7.0,20.0,27.0,14.0,14.0,0.0,0.0,15.0,53.0,10.0,2.0,10.0,28.0,4.0,3.0,0.0,0.0,0.0,0.0,75.0,14.0,0.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,5.0,7.0,5.0,0.0,1.0,4.0,0.0,59.0,21.0,8.0,8.0,0.0,6.0,6.0,7.0,9.0,4.0,7.0,9.0,59.0,1.6793200000000001
2011-48,1.6793200000000001,11.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,7.0,0.0,14.0,0.0,14.0,0.0,56.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,9.0,17.0,0.0,0.0,7.0,3.0,21.0,3.0,9.0,1.0,0.0,1.0,10.0,0.0,0.0,8.0,8.0,8.0,0.0,17.0,41.0,0.0,7.0,0.0,7.0,20.0,27.0,14.0,14.0,0.0,0.0,15.0,53.0,10.0,2.0,10.0,28.0,4.0,3.0,0.0,0.0,0.0,0.0,75.0,14.0,0.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,5.0,7.0,5.0,0.0,1.0,4.0,0.0,59.0,21.0,8.0,8.0,0.0,6.0,6.0,7.0,9.0,4.0,7.0,9.0,59.0,1.52293
2011-49,1.52293,19.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,15.0,0.0,0.0,15.0,0.0,48.0,3.0,3.0,0.0,0.0,17.0,19.0,0.0,6.0,3.0,12.0,25.0,7.0,7.0,18.0,0.0,26.0,15.0,20.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,57.0,0.0,15.0,0.0,15.0,29.0,29.0,29.0,22.0,0.0,16.0,32.0,88.0,12.0,4.0,9.0,46.0,8.0,3.0,3.0,1.0,0.0,0.0,98.0,17.0,0.0,17.0,20.0,6.0,13.0,0.0,3.0,16.0,8.0,20.0,8.0,10.0,0.0,7.0,2.0,77.0,13.0,13.0,13.0,4.0,26.0,22.0,8.0,10.0,5.0,14.0,0.0,69.0,1.70213
2011-50,1.70213,19.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,15.0,0.0,0.0,15.0,0.0,48.0,3.0,3.0,0.0,0.0,17.0,19.0,0.0,6.0,3.0,12.0,25.0,7.0,7.0,18.0,0.0,26.0,15.0,20.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,57.0,0.0,15.0,0.0,15.0,29.0,29.0,29.0,22.0,0.0,16.0,32.0,88.0,12.0,4.0,9.0,46.0,8.0,3.0,3.0,1.0,0.0,0.0,98.0,17.0,0.0,17.0,20.0,6.0,13.0,0.0,3.0,16.0,8.0,20.0,8.0,10.0,0.0,7.0,2.0,77.0,13.0,13.0,13.0,4.0,26.0,22.0,8.0,10.0,5.0,14.0,0.0,69.0,1.75168
2011-51,1.75168,19.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,15.0,0.0,0.0,15.0,0.0,48.0,3.0,3.0,0.0,0.0,17.0,19.0,0.0,6.0,3.0,12.0,25.0,7.0,7.0,18.0,0.0,26.0,15.0,20.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,57.0,0.0,15.0,0.0,15.0,29.0,29.0,29.0,22.0,0.0,16.0,32.0,88.0,12.0,4.0,9.0,46.0,8.0,3.0,3.0,1.0,0.0,0.0,98.0,17.0,0.0,17.0,20.0,6.0,13.0,0.0,3.0,16.0,8.0,20.0,8.0,10.0,0.0,7.0,2.0,77.0,13.0,13.0,13.0,4.0,26.0,22.0,8.0,10.0,5.0,14.0,0.0,69.0,1.9750599999999998
