date,arizona_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,arizona flu,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2011-19,0.686106,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,11.0,11.0,0.0,7.0,0.0,36.0,0.569434
2011-20,0.569434,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,11.0,11.0,0.0,7.0,0.0,36.0,0.555511
2011-21,0.555511,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,11.0,11.0,0.0,7.0,0.0,36.0,0.5507310000000001
2011-22,0.5507310000000001,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,11.0,11.0,0.0,7.0,0.0,36.0,0.468237
2011-23,0.468237,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,13.0,13.0,39.0,0.0,18.0,0.0,0.0,7.0,0.0,48.0,0.392619
2011-24,0.392619,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,13.0,13.0,39.0,0.0,18.0,0.0,0.0,7.0,0.0,48.0,0.409738
2011-25,0.409738,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,13.0,13.0,39.0,0.0,18.0,0.0,0.0,7.0,0.0,48.0,0.385402
2011-26,0.385402,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,13.0,13.0,39.0,0.0,18.0,0.0,0.0,7.0,0.0,48.0,0.4698060000000001
2011-27,0.4698060000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,7.0,0.0,48.0,0.44936400000000004
2011-28,0.44936400000000004,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,7.0,0.0,48.0,0.36858
2011-29,0.36858,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,7.0,0.0,48.0,0.32812600000000003
2011-30,0.32812600000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,7.0,0.0,48.0,0.418026
2011-31,0.418026,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,7.0,0.0,48.0,0.307596
2011-32,0.307596,18.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,30.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,4.0,8.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,34.0,17.0,17.0,0.0,0.0,0.0,0.0,6.0,14.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,53.0,0.436195
2011-33,0.436195,18.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,30.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,4.0,8.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,34.0,17.0,17.0,0.0,0.0,0.0,0.0,6.0,14.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,53.0,0.586
2011-34,0.586,18.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,30.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,4.0,8.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,34.0,17.0,17.0,0.0,0.0,0.0,0.0,6.0,14.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,53.0,0.67383
2011-35,0.67383,18.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,30.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,4.0,8.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,34.0,17.0,17.0,0.0,0.0,0.0,0.0,6.0,14.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,53.0,0.43158199999999997
2011-36,0.43158199999999997,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,2.0,11.0,4.0,0.0,6.0,4.0,7.0,14.0,0.0,0.0,7.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,52.0,9.0,0.0,9.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,31.0,0.0,20.0,4.0,4.0,21.0,8.0,0.0,0.0,0.0,80.0,7.0,0.0,20.0,47.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,34.0,23.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,68.0,0.498943
2011-37,0.498943,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,2.0,11.0,4.0,0.0,6.0,4.0,7.0,14.0,0.0,0.0,7.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,52.0,9.0,0.0,9.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,31.0,0.0,20.0,4.0,4.0,21.0,8.0,0.0,0.0,0.0,80.0,7.0,0.0,20.0,47.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,34.0,23.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,68.0,0.457754
2011-38,0.457754,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,2.0,11.0,4.0,0.0,6.0,4.0,7.0,14.0,0.0,0.0,7.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,52.0,9.0,0.0,9.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,31.0,0.0,20.0,4.0,4.0,21.0,8.0,0.0,0.0,0.0,80.0,7.0,0.0,20.0,47.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,34.0,23.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,68.0,0.516018
2011-39,0.516018,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,2.0,11.0,4.0,0.0,6.0,4.0,7.0,14.0,0.0,0.0,7.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,52.0,9.0,0.0,9.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,31.0,0.0,20.0,4.0,4.0,21.0,8.0,0.0,0.0,0.0,80.0,7.0,0.0,20.0,47.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,34.0,23.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,68.0,0.697181
2011-40,0.697181,15.0,0.0,38.0,0.0,38.0,0.0,7.0,7.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,3.0,2.0,0.0,1.0,14.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,0.0,31.0,9.0,9.0,17.0,0.0,16.0,0.0,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0,23.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,20.0,51.0,14.0,14.0,0.0,14.0,0.0,51.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,23.0,0.0,11.0,31.0,21.0,21.0,0.0,7.0,6.0,72.0,0.65652
2011-41,0.65652,15.0,0.0,38.0,0.0,38.0,0.0,7.0,7.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,3.0,2.0,0.0,1.0,14.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,0.0,31.0,9.0,9.0,17.0,0.0,16.0,0.0,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0,23.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,20.0,51.0,14.0,14.0,0.0,14.0,0.0,51.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,23.0,0.0,11.0,31.0,21.0,21.0,0.0,7.0,6.0,72.0,0.720644
2011-42,0.720644,15.0,0.0,38.0,0.0,38.0,0.0,7.0,7.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,3.0,2.0,0.0,1.0,14.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,0.0,31.0,9.0,9.0,17.0,0.0,16.0,0.0,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0,23.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,20.0,51.0,14.0,14.0,0.0,14.0,0.0,51.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,23.0,0.0,11.0,31.0,21.0,21.0,0.0,7.0,6.0,72.0,0.819184
2011-43,0.819184,15.0,0.0,38.0,0.0,38.0,0.0,7.0,7.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,3.0,2.0,0.0,1.0,14.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,0.0,31.0,9.0,9.0,17.0,0.0,16.0,0.0,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0,23.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,20.0,51.0,14.0,14.0,0.0,14.0,0.0,51.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,23.0,0.0,11.0,31.0,21.0,21.0,0.0,7.0,6.0,72.0,0.9930829999999999
2011-44,0.9930829999999999,15.0,0.0,38.0,0.0,38.0,0.0,7.0,7.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,3.0,2.0,0.0,1.0,14.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,0.0,31.0,9.0,9.0,17.0,0.0,16.0,0.0,16.0,51.0,0.0,0.0,51.0,0.0,16.0,0.0,23.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,20.0,51.0,14.0,14.0,0.0,14.0,0.0,51.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,23.0,0.0,11.0,31.0,21.0,21.0,0.0,7.0,6.0,72.0,0.9987389999999999
2011-45,0.9987389999999999,13.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,10.0,0.0,40.0,0.0,26.0,0.0,1.0,56.0,7.0,4.0,0.0,0.0,14.0,4.0,0.0,17.0,4.0,7.0,20.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,29.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,5.0,11.0,18.0,4.0,0.0,0.0,0.0,62.0,6.0,0.0,7.0,39.0,0.0,14.0,0.0,27.0,0.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,22.0,22.0,20.0,10.0,0.0,10.0,0.0,0.0,31.0,1.20499
2011-46,1.20499,13.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,10.0,0.0,40.0,0.0,26.0,0.0,1.0,56.0,7.0,4.0,0.0,0.0,14.0,4.0,0.0,17.0,4.0,7.0,20.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,29.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,5.0,11.0,18.0,4.0,0.0,0.0,0.0,62.0,6.0,0.0,7.0,39.0,0.0,14.0,0.0,27.0,0.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,22.0,22.0,20.0,10.0,0.0,10.0,0.0,0.0,31.0,1.3254299999999999
2011-47,1.3254299999999999,13.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,10.0,0.0,40.0,0.0,26.0,0.0,1.0,56.0,7.0,4.0,0.0,0.0,14.0,4.0,0.0,17.0,4.0,7.0,20.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,29.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,5.0,11.0,18.0,4.0,0.0,0.0,0.0,62.0,6.0,0.0,7.0,39.0,0.0,14.0,0.0,27.0,0.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,22.0,22.0,20.0,10.0,0.0,10.0,0.0,0.0,31.0,1.16257
2011-48,1.16257,13.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,10.0,0.0,40.0,0.0,26.0,0.0,1.0,56.0,7.0,4.0,0.0,0.0,14.0,4.0,0.0,17.0,4.0,7.0,20.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,29.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,5.0,11.0,18.0,4.0,0.0,0.0,0.0,62.0,6.0,0.0,7.0,39.0,0.0,14.0,0.0,27.0,0.0,49.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,22.0,22.0,20.0,10.0,0.0,10.0,0.0,0.0,31.0,1.1385100000000001
2011-49,1.1385100000000001,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.05126
2011-50,1.05126,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.0983399999999999
2011-51,1.0983399999999999,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.36416
